ssi_id,trade_id,instruction_type,settlement_method,custodian,custodian_account,agent_bank,payment_currency,instruction_status,affirmation_timestamp,matching_timestamp,created_at
a98b694b-0379-43ff-bb2d-cc3a49763bf9,cfabd4ca-fd92-4d16-b8db-36b915c688b9,RVP,Clearstream,Sumitomo Mitsui Trust Bank,CUST799512,Sumitomo Mitsui Trust Bank,CHF,matched,2024-03-23T01:26:58,2024-03-23T03:21:58,2024-03-21T16:47:58
10bb681e-9973-421d-854f-37c75825fb72,a7c63724-1193-4d0b-89d0-e2d7857e4a1e,DVP,DTC,State Street Bank,CUST776473,Euroclear Bank,USD,matched,2024-03-02T02:17:23,2024-03-02T02:51:23,2024-03-01T11:39:23
18839798-d277-4dc0-a5ed-f660a2d5aa6b,df3eb185-4216-4d88-b8ff-1415b1be6caa,RVP,DTC,BNY Mellon,CUST573467,BNY Mellon,USD,affirmed,2024-06-06T13:00:11,,2024-06-05T11:33:11
1409ba08-65d5-42d8-b6f4-af264093e0f1,5200bb29-4de9-43af-aa07-198c49c96557,RVP,DTC,Northern Trust,CUST841917,State Street Bank,USD,matched,2024-06-09T04:30:57,2024-06-09T05:49:57,2024-06-07T13:54:57
70eabb08-ba8b-44ba-84ca-3ae8dd524e17,c2b5252c-7e3a-41ef-bf3c-3769fcc81796,RVP,JSCC,Clearstream Banking,CUST575118,Northern Trust,JPY,matched,2024-02-15T15:16:39,2024-02-15T16:52:39,2024-02-15T14:01:39
82fe09a8-7d4a-47c4-80a1-5f7662f5bc9e,6ce36667-5574-450c-a072-967d9c13cd83,DVP,DTC,Citi Global Custody,CUST756369,Clearstream Banking,USD,matched,2024-03-27T05:37:36,2024-03-27T07:01:36,2024-03-25T14:26:36
69d3977d-fa3e-497b-b99b-2640173851b6,fb9e6f88-45e6-42cb-94e9-6a88f8b62d01,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST970613,Sumitomo Mitsui Trust Bank,JPY,matched,2024-10-20T10:32:48,2024-10-20T11:14:48,2024-10-18T13:33:48
9a3774eb-a47f-46cf-b9a0-fd8db7e26a9a,f0a675b5-b1f5-4366-8885-c69f41736da2,RVP,DTC,Northern Trust,CUST898054,SIX SIS,USD,matched,2024-12-29T14:34:37,2024-12-29T16:05:37,2024-12-27T15:59:37
9c72b549-f9d9-4e01-a31f-2646b545be2d,d3dc0e7d-4652-4ff6-93dc-8cb1c3f9d002,RVP,JSCC,SIX SIS,CUST707418,Clearstream Banking,JPY,affirmed,2024-04-03T13:30:55,,2024-04-02T12:22:55
eb7affad-8864-46d5-9ffe-e60e3684e24c,a24221e9-4130-4c01-a016-aee9aa6a20f6,RVP,DTC,JP Morgan Chase Bank,CUST207944,Northern Trust,USD,matched,2024-05-11T14:08:09,2024-05-11T15:25:09,2024-05-10T15:06:09
41d1a679-c1fe-43e8-86b5-b60a65de1440,1b7ae9ca-452b-46d3-b61b-18f5a785fabc,DVP,Clearstream,SIX SIS,CUST299623,State Street Bank,EUR,matched,2024-07-18T23:06:09,2024-07-18T23:33:09,2024-07-18T09:26:09
faf65b59-422a-441e-b8ed-123acc71e449,cafa29b2-ec8e-4363-a4bb-faff30c0a0f0,RVP,DTC,State Street Bank,CUST550756,Clearstream Banking,USD,matched,2024-05-01T22:40:48,2024-05-02T00:24:48,2024-05-01T12:51:48
497565dc-02da-4c4a-9d3a-8b2ade8b6364,72ce113b-c793-4ad3-bb11-7af0771d4fd1,DVP,DTC,JP Morgan Chase Bank,CUST833665,BNY Mellon,USD,matched,2024-11-21T15:18:56,2024-11-21T16:42:56,2024-11-20T11:16:56
19523f8a-dfc6-403e-b3fd-e84d2a9ade67,515db1a7-288f-4a7c-879a-997860a20aa3,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST900893,Clearstream Banking,JPY,matched,2024-06-04T21:58:28,2024-06-04T23:01:28,2024-06-04T13:55:28
0bba9cc1-6b4d-4d48-9c27-eac6f7161e14,17da6861-6950-4473-bb89-054f95cb32f8,DVP,JSCC,Sumitomo Mitsui Trust Bank,CUST688942,Citi Global Custody,JPY,matched,2024-10-03T04:12:35,2024-10-03T04:56:35,2024-10-02T13:15:35
c63049a3-44a2-451c-873c-1cc33e4bd216,3fdec412-2b81-4f3b-8b9a-3e75481a5fbf,DVP,DTC,JP Morgan Chase Bank,CUST781773,Citi Global Custody,USD,matched,2024-02-07T04:42:25,2024-02-07T05:33:25,2024-02-05T11:34:25
84f5fb75-c367-44b9-a2dc-9a31ab1e8a37,13ee51c1-aa41-4457-9c1f-9855f1220ad4,DVP,Euroclear,Clearstream Banking,CUST118349,Northern Trust,GBP,matched,2024-06-13T04:28:16,2024-06-13T06:09:16,2024-06-11T14:07:16
36abebdf-d35e-44af-93bc-dce253f4624e,4950d623-da0a-4513-80a7-69590bae97ce,FOP,DTC,JP Morgan Chase Bank,CUST249376,Mizuho Trust & Banking,USD,matched,2024-01-11T11:56:41,2024-01-11T12:16:41,2024-01-09T14:28:41
54bd4240-e426-499c-8b28-0734938af61e,a3c59b4d-37dc-4da6-a172-315f4ae22986,RVP,JSCC,SIX SIS,CUST943668,JP Morgan Chase Bank,JPY,pending,,,2024-10-02T10:03:56
7d2bbca8-d2a9-4ff0-a835-fc6fd49b4acd,7735d073-5d00-4b5b-a4d7-8e723c441bf8,RVP,JSCC,SIX SIS,CUST555234,Northern Trust,JPY,matched,2024-07-04T10:52:53,2024-07-04T11:15:53,2024-07-02T12:14:53
f21ab908-194b-4a47-8261-ef58057472f5,4f5e775e-28c6-47fc-adb0-4d002e7b2dbd,RVP,DTC,Citi Global Custody,CUST760972,State Street Bank,USD,matched,2024-05-24T14:59:45,2024-05-24T15:56:45,2024-05-23T15:28:45
4bef093e-a736-49fc-a3c4-862f99f9852d,bd99104e-bff8-4456-a572-57d694226387,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST605339,Clearstream Banking,JPY,pending,,,2024-01-19T11:35:57
ed9177f5-2d80-4cdd-9cb8-254d9f102dac,15936936-bcce-4cc1-b57e-f12e2cfa5c32,DVP,DTC,State Street Bank,CUST299529,Sumitomo Mitsui Trust Bank,USD,matched,2024-09-09T21:01:12,2024-09-09T22:44:12,2024-09-09T10:46:12
3da97342-b4bc-479a-9d57-04447f91d19d,a09dcaaa-f809-4910-a0ae-a2ab1bd55688,RVP,Euroclear,SIX SIS,CUST667770,JP Morgan Chase Bank,EUR,matched,2024-10-19T06:39:33,2024-10-19T07:35:33,2024-10-18T12:04:33
cbad7152-1a25-4446-a4e8-8cbe585ce388,f41ed8f0-677d-40ab-a9f6-df2bdf64919d,DVP,DTC,JP Morgan Chase Bank,CUST142532,BNY Mellon,USD,matched,2024-08-07T09:46:41,2024-08-07T11:11:41,2024-08-06T15:10:41
073f937c-a7c7-49c5-a54b-c6fbc1409fb9,96caf8a9-53b6-4824-ba37-7476ecaf2734,DVP,DTC,Citi Global Custody,CUST800151,Sumitomo Mitsui Trust Bank,USD,matched,2024-01-23T14:48:03,2024-01-23T14:53:03,2024-01-23T14:28:03
7303cc51-0aab-4a55-8272-06f971cde66c,5521f89e-7f58-4838-a70f-3552d1c07e71,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST222456,Clearstream Banking,JPY,affirmed,2024-04-25T18:42:04,,2024-04-25T14:44:04
18261aa2-d767-462f-bf7d-f449b7caac51,21c9f079-52a2-48ed-afa7-d6e0f0406f8c,RVP,DTC,BNY Mellon,CUST963565,BNY Mellon,USD,matched,2024-08-11T09:17:37,2024-08-11T10:04:37,2024-08-09T15:03:37
efd9bbd9-5ae5-4eef-9525-795d8bbbf6c3,26e33368-7006-4eeb-8b5c-5efcc009a412,DVP,DTC,Citi Global Custody,CUST392811,State Street Bank,USD,matched,2024-09-25T09:32:04,2024-09-25T10:59:04,2024-09-23T15:25:04
a1f11a81-5adc-4140-be55-1015969ac310,0e8fecd2-cc7f-484e-bc75-970f64541950,DVP,DTC,BNY Mellon,CUST575148,Clearstream Banking,USD,matched,2024-01-19T10:46:56,2024-01-19T10:57:56,2024-01-18T12:45:56
88e757de-7e0c-4394-8b09-389e5495a353,7a792409-a0bf-448b-886b-5884ff80d101,RVP,DTC,JP Morgan Chase Bank,CUST710756,SIX SIS,USD,matched,2024-02-23T03:55:35,2024-02-23T05:51:35,2024-02-22T14:24:35
2534437b-45a4-4ef7-8db8-d145f652390c,ad53718e-f76a-4371-8314-cea72ccd65ef,RVP,DTC,JP Morgan Chase Bank,CUST331222,Northern Trust,USD,affirmed,2024-08-21T14:07:50,,2024-08-20T12:38:50
554bdbf4-3fc3-461f-b815-4729b94f603b,06b7fe90-3020-4392-bcbe-47392328be73,FOP,JSCC,Clearstream Banking,CUST395175,Clearstream Banking,JPY,matched,2024-02-23T16:21:45,2024-02-23T17:42:45,2024-02-22T09:44:45
f41947cf-04b0-41f9-9f96-9f0795501a09,b94c49ae-a2df-4f05-887f-79f6a4c0507c,DVP,JSCC,Sumitomo Mitsui Trust Bank,CUST531642,JP Morgan Chase Bank,JPY,matched,2024-08-16T14:16:08,2024-08-16T15:58:08,2024-08-15T10:35:08
abba5f24-11f4-4c24-a475-cb3f8e27090e,86c9332e-af5c-43aa-bd9e-9c306b82f8b7,DVP,DTC,BNY Mellon,CUST615998,SIX SIS,USD,matched,2024-03-15T17:17:19,2024-03-15T18:57:19,2024-03-15T11:00:19
5c22aa04-2594-4296-9b08-1be981510923,f14bca4b-6ffe-4b65-9446-1b6ac288973e,RVP,DTC,State Street Bank,CUST268791,Mizuho Trust & Banking,USD,pending,,,2024-06-25T10:35:40
0cd91588-172e-458d-b1df-7e527f2ec96b,c8e22d23-7ddb-4156-98d4-db9fcc8ef8e1,DVP,DTC,BNY Mellon,CUST516577,Sumitomo Mitsui Trust Bank,USD,matched,2024-10-17T06:08:19,2024-10-17T06:15:19,2024-10-16T12:01:19
e256d618-e208-4ea0-a78a-8f508f3460de,3af37408-7310-4318-a1b3-5b4b63d4ce09,DVP,DTC,BNY Mellon,CUST575913,Citi Global Custody,USD,matched,2024-12-21T00:31:39,2024-12-21T01:01:39,2024-12-20T10:32:39
5c189c7a-7b11-4493-a2c3-9ad2050b79fe,5364a2f3-0788-455d-8b0d-2b4400a0094c,DVP,Clearstream,SIX SIS,CUST461487,Clearstream Banking,CHF,matched,2024-01-05T01:11:04,2024-01-05T01:41:04,2024-01-04T13:04:04
2f8cffaa-4885-4f21-afd0-14b8490f8c86,57494c99-ca26-44cc-b75f-49fefcbdb11c,DVP,DTC,State Street Bank,CUST314871,JP Morgan Chase Bank,USD,matched,2024-07-04T17:12:12,2024-07-04T17:18:12,2024-07-03T09:23:12
5b036acb-2bc7-4930-acb1-ab54114fac09,3ccb5643-b778-4ecb-bec4-37a4da57d89e,RVP,DTC,Northern Trust,CUST329502,Clearstream Banking,USD,matched,2024-04-11T11:36:53,2024-04-11T11:55:53,2024-04-10T09:19:53
6b6f04b4-7502-47a3-ac6e-e604ddfaeecd,22ec81cd-c4e9-443d-86b0-d6fdd64df011,DVP,DTC,JP Morgan Chase Bank,CUST672640,Mizuho Trust & Banking,USD,affirmed,2024-04-18T21:49:15,,2024-04-17T11:41:15
3e20fb7b-f021-4ddb-a376-880ce978448b,82b5f6ea-270c-4769-92d9-de4e3b17da2e,DVP,Euroclear,SIX SIS,CUST800318,Sumitomo Mitsui Trust Bank,CHF,matched,2024-03-07T16:46:34,2024-03-07T18:45:34,2024-03-07T11:22:34
427b14d3-d9c9-4100-9e11-268b1d59f946,0f6ac4be-5c6e-40f7-b2fe-d2de6a8f214d,RVP,DTC,Northern Trust,CUST276888,Mizuho Trust & Banking,USD,pending,,,2024-10-01T12:01:09
5f9b82b9-63e9-4f02-ad39-c56aca2c5040,1250f5ba-855b-4693-9447-c6eed7bc8e0d,RVP,Clearstream,SIX SIS,CUST388769,Northern Trust,EUR,matched,2024-04-17T16:47:30,2024-04-17T17:47:30,2024-04-17T09:52:30
a0ecd8b5-05f1-4376-890f-8f835ad5cdbf,e6a66932-5dde-4132-b501-a92bb4a200a1,DVP,DTC,Northern Trust,CUST206551,Clearstream Banking,USD,matched,2024-07-11T06:07:29,2024-07-11T07:58:29,2024-07-10T12:49:29
97865ded-05ea-4bfa-8b2a-6ea6156efb73,d752dc1c-533e-4282-aa5d-72aafadf331c,DVP,JSCC,Clearstream Banking,CUST929357,SIX SIS,JPY,matched,2024-10-26T22:09:13,2024-10-26T23:48:13,2024-10-25T14:24:13
b7130861-1269-407c-9014-35e4e1ba5450,28f465f5-c7d2-4791-b5c4-211e454a1091,DVP,DTC,State Street Bank,CUST770105,State Street Bank,USD,affirmed,2024-03-22T02:54:16,,2024-03-21T15:52:16
9fc005da-c788-4632-84ad-8e3d25a5b98e,4adc729f-dd59-4cc2-a04d-ace44fd6c301,DVP,Euroclear,Mizuho Trust & Banking,CUST373781,Sumitomo Mitsui Trust Bank,GBP,affirmed,2024-08-27T06:21:21,,2024-08-26T17:09:21
7cc2e0ef-b047-4a9e-8825-28f1cc8708b7,a5865c66-dadb-4e08-9beb-9700233d62e6,DVP,DTC,State Street Bank,CUST970053,SIX SIS,USD,matched,2024-08-15T09:59:41,2024-08-15T11:38:41,2024-08-14T10:42:41
84c5485c-7b83-41af-879c-bc7bc1ec6405,ec3638f0-b43b-45d9-a0da-2e9ae5ce13d5,RVP,DTC,Northern Trust,CUST966473,Citi Global Custody,USD,matched,2024-03-02T14:57:02,2024-03-02T16:52:02,2024-03-01T09:51:02
571f05b4-1bf5-4270-8c94-a07e0d59aaf1,8e868ea9-174e-471e-9dfa-4891abb6d65d,DVP,DTC,State Street Bank,CUST640331,JP Morgan Chase Bank,USD,matched,2024-07-26T23:57:48,2024-07-27T01:50:48,2024-07-26T15:55:48
b434dc09-963c-4bf3-8aa7-2fe620f780e6,0272cd00-6683-4afc-8d34-f92ee524221e,DVP,Clearstream,Sumitomo Mitsui Trust Bank,CUST340027,Mizuho Trust & Banking,EUR,pending,,,2024-08-30T11:58:37
4439fe11-71d7-4081-b724-df174e73eb99,e0178726-64fe-4205-ae53-cf3d7f931328,DVP,Euroclear,Sumitomo Mitsui Trust Bank,CUST854117,Clearstream Banking,GBP,matched,2024-08-09T06:53:28,2024-08-09T08:07:28,2024-08-07T14:26:28
d2891507-01b5-4abb-a05a-eb127719640f,354eab89-b6c0-4d02-bcc1-3ef9cce5b71e,RVP,DTC,BNY Mellon,CUST620580,Citi Global Custody,USD,matched,2024-12-03T20:02:21,2024-12-03T20:58:21,2024-12-03T15:51:21
2a3246c5-c139-4918-aa9d-ed7a1a56353d,f98f14b7-9261-4a25-bca8-11a4f58937c7,DVP,Euroclear,Euroclear Bank,CUST666881,JP Morgan Chase Bank,EUR,matched,2024-01-17T10:48:21,2024-01-17T11:41:21,2024-01-17T10:12:21
e1fc7961-74c8-4a10-a118-9472ec21d19a,fe5eb79a-a45e-4cdf-8c70-1920b2d5956b,DVP,JSCC,Clearstream Banking,CUST443818,JP Morgan Chase Bank,JPY,matched,2024-07-18T05:57:06,2024-07-18T06:46:06,2024-07-16T10:33:06
59a8f8bc-1a28-4810-a642-3095aaa6ab4f,951032c4-44bc-49ef-b097-26c891935280,RVP,Clearstream,Euroclear Bank,CUST209996,Northern Trust,EUR,matched,2024-01-19T04:19:11,2024-01-19T05:21:11,2024-01-17T15:14:11
c3f79b73-cb4f-49a2-bedc-1b84026e73f4,6e840c97-ce88-4871-aa64-f21ae0c01acf,DVP,DTC,Citi Global Custody,CUST907498,JP Morgan Chase Bank,USD,matched,2024-03-30T00:06:58,2024-03-30T01:34:58,2024-03-28T11:58:58
cca66750-3682-4a71-b90a-66d12a487349,531ac4a8-7622-42d4-8384-e8452b9b31d5,DVP,DTC,BNY Mellon,CUST517260,SIX SIS,USD,affirmed,2024-04-17T02:10:13,,2024-04-15T11:20:13
e52d0d68-10aa-4b7e-9d07-4e4833cb1fb4,9a7ac4b7-1559-4111-bb72-7647dd48f2d1,RVP,DTC,BNY Mellon,CUST814984,Northern Trust,USD,matched,2024-08-25T01:34:02,2024-08-25T03:17:02,2024-08-23T12:44:02
cdf5f2f1-f7b5-4ead-9ad0-823a967fabea,78d2720d-3d03-4448-87a6-e3b652774a55,DVP,Clearstream,Mizuho Trust & Banking,CUST139623,Euroclear Bank,EUR,matched,2024-07-19T21:44:15,2024-07-19T22:05:15,2024-07-19T10:52:15
7bc10760-752f-4332-98dc-c6fc94c7cdb1,878e931a-f28c-4263-b641-f1e471c63f44,DVP,Euroclear,Mizuho Trust & Banking,CUST824992,Northern Trust,GBP,matched,2024-12-25T01:35:56,2024-12-25T03:11:56,2024-12-23T08:32:56
2e13e7b7-cd2d-4e29-9938-947dcabb787f,0a961bd0-d266-4258-b9d4-5a4f6a61bb21,RVP,Euroclear,Clearstream Banking,CUST987237,Mizuho Trust & Banking,EUR,matched,2024-09-11T08:38:35,2024-09-11T09:26:35,2024-09-09T15:05:35
c89874f8-5985-4a39-b316-13a4ae66edbc,cd3f5f9c-699b-49b7-9e2a-0af3c5a2d2a2,DVP,DTC,BNY Mellon,CUST573813,Sumitomo Mitsui Trust Bank,USD,matched,2024-09-17T05:20:01,2024-09-17T06:09:01,2024-09-16T09:46:01
dd6c6323-6972-43ae-9fe8-2b51ec7badd9,d21110da-d9ba-4a97-9d15-61c953373f79,RVP,DTC,BNY Mellon,CUST474276,JP Morgan Chase Bank,USD,matched,2024-12-10T21:06:31,2024-12-10T21:22:31,2024-12-09T14:37:31
96cba097-ca9c-41f3-b557-42d63c5d821c,6540fd58-b293-48e4-a7e2-99a2f8cb5967,DVP,JSCC,Sumitomo Mitsui Trust Bank,CUST305509,Sumitomo Mitsui Trust Bank,JPY,matched,2024-03-29T12:47:06,2024-03-29T13:53:06,2024-03-28T10:03:06
9d905189-bc59-43fd-9c8d-dc2d8002b8d9,89cb487c-c90b-4c12-a716-472c74df16a8,RVP,JSCC,Clearstream Banking,CUST388253,Clearstream Banking,JPY,matched,2024-03-21T06:53:11,2024-03-21T07:55:11,2024-03-19T12:47:11
6197632b-5852-46f1-9184-d9a325e1d2b4,9b14c7ef-31c1-4003-896a-3b85a75ffd69,DVP,Euroclear,Clearstream Banking,CUST618938,Mizuho Trust & Banking,EUR,matched,2024-09-26T07:12:44,2024-09-26T08:16:44,2024-09-24T09:42:44
6c184e62-c86c-48a4-a367-be04cd6e9202,88c38acb-d4f3-48b3-adb5-17bc7d6c4af8,DVP,JSCC,SIX SIS,CUST557666,Sumitomo Mitsui Trust Bank,JPY,matched,2024-05-04T05:09:01,2024-05-04T06:27:01,2024-05-02T10:21:01
9f3b0484-8316-4b66-9448-8189fee06bbc,67ea14be-52c2-43ab-9e06-45b598c15501,RVP,DTC,State Street Bank,CUST641187,Mizuho Trust & Banking,USD,matched,2024-12-06T20:06:10,2024-12-06T20:51:10,2024-12-06T10:53:10
38640870-dc7b-4414-b114-e6ccd680d947,8dd34fc7-1b4b-4a46-a584-ebf705d81d80,DVP,DTC,BNY Mellon,CUST814670,Sumitomo Mitsui Trust Bank,USD,matched,2024-10-06T01:16:07,2024-10-06T02:01:07,2024-10-04T12:28:07
17c09f11-a0ad-4960-a97e-649b6968708d,61edbedc-1323-4297-8992-65ee452bfcfa,RVP,DTC,Citi Global Custody,CUST349017,Euroclear Bank,USD,matched,2024-04-20T07:24:04,2024-04-20T09:10:04,2024-04-18T12:16:04
b4d19c15-c27f-4089-8ff5-1c22c5adb632,ea8e6e7a-fa47-4102-8488-b9afb5182473,RVP,Euroclear,SIX SIS,CUST863036,Mizuho Trust & Banking,EUR,matched,2024-09-13T12:53:34,2024-09-13T13:46:34,2024-09-12T09:56:34
f5d747a6-7965-4f9a-8b6b-70368cdc782d,767fd7a6-c578-4f4f-97b9-cdddc68c57e9,DVP,DTC,Citi Global Custody,CUST230889,JP Morgan Chase Bank,USD,matched,2024-11-21T18:31:44,2024-11-21T20:02:44,2024-11-21T16:05:44
8fee5df0-9d45-4b84-8e72-9d756f89e1a1,f45de786-a52f-431a-a2a8-59af1e4671f3,RVP,JSCC,Clearstream Banking,CUST492722,Northern Trust,JPY,matched,2024-09-19T14:40:14,2024-09-19T16:34:14,2024-09-18T14:56:14
4208ca1d-eaed-4d69-836b-583b1957a04f,97025d1f-12a8-4626-8844-88cece7c49b5,DVP,DTC,Northern Trust,CUST513209,Citi Global Custody,USD,matched,2024-11-14T16:59:08,2024-11-14T18:19:08,2024-11-13T09:08:08
dcafc45e-234b-4f6a-8919-8b8291dbeb1f,9d43a0f5-b4f2-44b9-a311-0fef6181dffa,RVP,DTC,State Street Bank,CUST769307,Citi Global Custody,USD,matched,2024-08-16T11:30:21,2024-08-16T11:58:21,2024-08-15T15:17:21
885e49cf-0c88-46a9-ba9e-5eafd1ac1033,434adc03-311d-485d-bb9d-b0b5608c1cbe,DVP,Clearstream,Sumitomo Mitsui Trust Bank,CUST304019,Sumitomo Mitsui Trust Bank,EUR,matched,2024-06-19T04:55:13,2024-06-19T06:50:13,2024-06-18T13:44:13
f7e53d6e-9e67-4731-987e-754daca93900,0ec61ee5-01ab-484f-93c9-207e6fd171b9,DVP,DTC,BNY Mellon,CUST183473,Euroclear Bank,USD,matched,2024-01-04T21:38:31,2024-01-04T22:16:31,2024-01-04T10:01:31
d75a5d26-af2c-4aa2-96de-a8be6ed03b7a,c5a0f2ac-5330-4ca9-beed-fb6e8bc788fa,RVP,DTC,JP Morgan Chase Bank,CUST460029,Clearstream Banking,USD,matched,2024-05-01T22:34:27,2024-05-01T23:01:27,2024-04-30T13:11:27
2c619054-f7f6-47ff-a7bf-ecdb7114b6b4,9b2067d1-7484-4011-ae62-5f12adabc17e,RVP,DTC,State Street Bank,CUST828338,Citi Global Custody,USD,matched,2024-10-24T05:23:12,2024-10-24T05:56:12,2024-10-22T12:51:12
316787f5-ecc0-473f-8c98-b422dc00acac,88adb310-99df-4af8-9d32-a1c6efc27fe8,DVP,DTC,JP Morgan Chase Bank,CUST211369,Sumitomo Mitsui Trust Bank,USD,affirmed,2024-11-10T01:23:48,,2024-11-08T14:50:48
1a55c1d0-f10e-45c9-9647-95097786dbc2,621d289e-126a-40a7-84fe-86125e7381d0,DVP,DTC,JP Morgan Chase Bank,CUST777192,SIX SIS,USD,pending,,,2024-10-31T13:26:35
d07b0a0e-b64e-42b0-b377-15031b6d1929,ead34886-a502-4808-b655-5f9f478434fd,DVP,DTC,Citi Global Custody,CUST116391,Mizuho Trust & Banking,USD,matched,2024-02-08T01:46:45,2024-02-08T02:32:45,2024-02-06T11:19:45
bdc8e833-3a86-4580-8b7d-683659bfeda5,729f90b4-0b0c-43fc-8528-8c2df43f3a4b,DVP,DTC,State Street Bank,CUST374419,Citi Global Custody,USD,matched,2024-07-11T08:37:19,2024-07-11T10:27:19,2024-07-10T12:32:19
36d38e65-3532-47a1-9092-6497ce5fb3fb,e6403ebd-b4ed-43de-8666-d7b33cde827e,RVP,DTC,Northern Trust,CUST637196,Mizuho Trust & Banking,USD,affirmed,2024-05-12T14:34:48,,2024-05-10T16:01:48
9f02dc85-de2d-44dc-992f-5ea61959a684,c5337377-276c-4d72-94ff-478455746220,RVP,Euroclear,Sumitomo Mitsui Trust Bank,CUST308821,Sumitomo Mitsui Trust Bank,CHF,matched,2024-05-06T23:15:02,2024-05-06T23:26:02,2024-05-06T11:57:02
d54ca165-42d6-4d37-b279-dc0365abd3e8,5906f6cb-53ab-44f6-9dd6-64a537267a68,RVP,Euroclear,SIX SIS,CUST481916,Citi Global Custody,EUR,matched,2024-05-10T18:00:37,2024-05-10T19:52:37,2024-05-10T11:51:37
49f4225e-629b-4b71-8fad-dffd6f61751e,38c554b5-9c03-42de-a45e-f6fffec69dd1,DVP,DTC,JP Morgan Chase Bank,CUST967800,Euroclear Bank,USD,matched,2024-03-25T23:17:16,2024-03-26T00:03:16,2024-03-25T15:34:16
56b8e164-3f6b-4faf-9bb8-8d60256ed251,1b68e0ff-f2a7-46e7-ac83-9a8a4977f497,DVP,JSCC,Sumitomo Mitsui Trust Bank,CUST324885,Clearstream Banking,JPY,matched,2024-02-16T11:09:36,2024-02-16T12:33:36,2024-02-15T09:56:36
71202b70-1a10-47d7-a7c5-486856c4c435,573a1695-54db-43d0-bd2c-99a768698a9e,DVP,DTC,Northern Trust,CUST569056,Euroclear Bank,USD,affirmed,2024-02-06T21:19:26,,2024-02-05T15:46:26
870b59b2-a4f8-4305-bb8e-d4cf008f16b7,8d67a96e-3d27-4d44-a970-d47407e371b5,FOP,DTC,Northern Trust,CUST774561,State Street Bank,USD,matched,2024-04-11T22:54:32,2024-04-12T00:28:32,2024-04-11T12:21:32
b38417ad-6008-4ad4-a792-4fbd603b9231,77e16526-26e3-4d6a-816f-41e4f13815c0,RVP,JSCC,Euroclear Bank,CUST471048,JP Morgan Chase Bank,JPY,pending,,,2024-04-08T12:12:55
44adf115-7137-4070-b278-58ca5cbc8ad7,fa48852b-8412-4dd9-b27c-6a7ddcadccd1,RVP,JSCC,Clearstream Banking,CUST720478,Sumitomo Mitsui Trust Bank,JPY,matched,2024-02-02T19:50:37,2024-02-02T21:24:37,2024-02-02T11:17:37
a575ba45-a3a0-4785-a77d-59548dcc2d83,2b083d37-3fe0-44e3-9eb3-367fbd4c1536,RVP,Euroclear,Sumitomo Mitsui Trust Bank,CUST478521,JP Morgan Chase Bank,EUR,pending,,,2024-12-06T08:14:13
dbcd4d8d-4ca8-4812-8eb7-c9576ea5619b,92efeffd-fd08-4a54-8e4e-868cffc285af,DVP,DTC,Northern Trust,CUST270697,JP Morgan Chase Bank,USD,matched,2024-11-06T12:37:23,2024-11-06T13:33:23,2024-11-05T12:51:23
490ce41f-5913-4398-95ba-c8910b802677,32500e8e-0617-4a0e-a16a-b3b3dec6653c,DVP,DTC,Citi Global Custody,CUST910471,Mizuho Trust & Banking,USD,matched,2024-07-02T13:59:51,2024-07-02T15:54:51,2024-07-01T15:38:51
e10d7eb7-be5c-4e53-9057-6092df696959,e403766e-8a2b-48b9-bfc2-23166eec8465,RVP,Clearstream,Mizuho Trust & Banking,CUST275730,JP Morgan Chase Bank,EUR,matched,2024-12-25T08:16:28,2024-12-25T10:11:28,2024-12-24T11:39:28
0d9e703d-08c8-4add-863a-33b64d96dbe1,6297b5fe-87f0-4e5f-8a61-96ef1f05b8fd,RVP,JSCC,Mizuho Trust & Banking,CUST667646,Euroclear Bank,JPY,matched,2024-06-15T07:51:23,2024-06-15T08:31:23,2024-06-13T10:04:23
f33d740d-ad77-4b57-967d-a2429ceab92e,2acdfb45-f09f-427e-998f-81f035bf7f40,DVP,Clearstream,Sumitomo Mitsui Trust Bank,CUST847295,Mizuho Trust & Banking,EUR,matched,2024-06-28T13:08:59,2024-06-28T14:53:59,2024-06-27T15:09:59
733ef41e-c68c-4b21-af1e-e6a3694f8b3a,ee4b9e3e-47aa-4c37-8744-b0e63da57acc,DVP,Euroclear,SIX SIS,CUST951881,Clearstream Banking,EUR,matched,2024-09-24T00:38:08,2024-09-24T00:53:08,2024-09-23T16:13:08
aa23e452-d80e-4ea2-9495-37b6edef8870,8516fd3a-54a9-4f76-bf2d-bf8e6fcf8f45,RVP,DTC,BNY Mellon,CUST940561,Northern Trust,USD,matched,2024-12-05T16:40:15,2024-12-05T17:04:15,2024-12-05T13:27:15
bd2f7dc1-6c53-437f-b32a-a307f5f5ead9,fea0a478-5fa1-4742-a04b-d4ff044083fc,DVP,Euroclear,Mizuho Trust & Banking,CUST237497,State Street Bank,EUR,affirmed,2024-07-16T04:52:46,,2024-07-15T12:40:46
da644de0-9837-43a2-8ef9-971491deee23,c5d34fdb-7974-44c8-9787-461fc691e033,DVP,Clearstream,Clearstream Banking,CUST439714,Euroclear Bank,CHF,affirmed,2024-04-24T10:33:21,,2024-04-24T09:57:21
