charge_id,fail_id,charge_date,charge_type,charge_amount,charge_currency,charged_party,payment_status,calculation_method,created_at
6770ed08-87f8-47c6-9676-e5bc8ea37877,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-06,daily_fail_fee,31.83,USD,buyer,paid,"Daily fail fee: 179,804.19 × 1.77 bps",2024-12-06T09:28:00
e61085cb-389f-4981-a175-382b4dcffbc1,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-07,daily_fail_fee,68.08,USD,buyer,paid,"Daily fail fee: 179,804.19 × 3.79 bps",2024-12-07T14:41:00
eea19488-1c26-46d3-9b5b-d5ea7df1ad56,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-08,daily_fail_fee,21.82,USD,buyer,paid,"Daily fail fee: 179,804.19 × 1.21 bps",2024-12-08T13:43:00
b5ac87d2-1c91-4343-9791-0626c1500665,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-09,daily_fail_fee,50.22,USD,buyer,paid,"Daily fail fee: 179,804.19 × 2.79 bps",2024-12-09T16:41:00
392b3882-ed43-4605-b241-3575b8a6c6d7,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-10,daily_fail_fee,36.11,USD,buyer,paid,"Daily fail fee: 179,804.19 × 2.01 bps",2024-12-10T12:37:00
b83ab594-360e-4226-a9e7-f31093505aed,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-11,daily_fail_fee,62.16,USD,buyer,paid,"Daily fail fee: 179,804.19 × 3.46 bps",2024-12-11T08:20:00
00d2993b-97f0-45d5-b3fd-0dc98c3933cc,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-07,interest_charge,169.71,USD,buyer,paid,"Interest charge: 179,804.19 × 9.44 bps",2024-12-07T15:07:00
7c806224-9023-4ff0-9e8d-53071acbfbdc,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-06,interest_charge,76.12,USD,buyer,disputed,"Interest charge: 179,804.19 × 4.23 bps",2024-12-06T13:26:00
bca2f413-86ab-4b8d-9990-f56fb4fa50a6,9ca7514b-4170-43b8-a313-72312bdcf858,2024-12-08,interest_charge,110.3,USD,buyer,paid,"Interest charge: 179,804.19 × 6.13 bps",2024-12-08T17:34:00
8d854e07-557c-45b3-acd7-e3520c8eb5c8,a397d461-0910-4095-9bdc-4dee61d8c9e7,2024-12-21,daily_fail_fee,1751.75,JPY,buyer,disputed,"Daily fail fee: 4,797,171.62 × 3.65 bps",2024-12-21T08:27:00
c5aa15fe-36e9-4fd0-8039-780a101a7de3,a397d461-0910-4095-9bdc-4dee61d8c9e7,2024-12-22,daily_fail_fee,627.41,JPY,buyer,pending,"Daily fail fee: 4,797,171.62 × 1.31 bps",2024-12-22T18:54:00
5d224a0a-b3d0-4e84-803d-346a2bd56f7e,a397d461-0910-4095-9bdc-4dee61d8c9e7,2024-12-23,daily_fail_fee,2317.17,JPY,buyer,paid,"Daily fail fee: 4,797,171.62 × 4.83 bps",2024-12-23T14:55:00
dd2d91f9-f451-45ea-85d9-39d0969e1467,a397d461-0910-4095-9bdc-4dee61d8c9e7,2024-12-24,daily_fail_fee,946.49,JPY,buyer,disputed,"Daily fail fee: 4,797,171.62 × 1.97 bps",2024-12-24T11:53:00
b4ca34d8-acae-4c3e-bebe-95be5272c10f,dcfa286e-c7ee-476f-b54a-5358e1cda026,2024-12-17,daily_fail_fee,4.14,USD,seller,paid,"Daily fail fee: 30,064.08 × 1.38 bps",2024-12-17T13:53:00
205923bf-932a-47ef-9d5c-2b5aa3bb9e71,dcfa286e-c7ee-476f-b54a-5358e1cda026,2024-12-18,daily_fail_fee,7.24,USD,seller,paid,"Daily fail fee: 30,064.08 × 2.41 bps",2024-12-18T14:06:00
c8f00089-f482-4475-a240-8db553f2c3a0,75cb5a2b-a9c7-4570-ba36-b6487c43e34b,2024-12-24,daily_fail_fee,40.65,USD,seller,paid,"Daily fail fee: 152,025.09 × 2.67 bps",2024-12-24T14:13:00
28ad2087-784e-4501-95e9-b4a066078a86,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-05,daily_fail_fee,27.14,USD,seller,paid,"Daily fail fee: 58,286.93 × 4.66 bps",2024-03-05T09:36:00
ff7f46a7-d21f-4087-9a3e-11e57dfbeb3d,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-06,daily_fail_fee,25.39,USD,seller,paid,"Daily fail fee: 58,286.93 × 4.36 bps",2024-03-06T17:41:00
aabc1446-1029-42e1-998d-4b226456fbb4,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-07,daily_fail_fee,19.37,USD,seller,paid,"Daily fail fee: 58,286.93 × 3.32 bps",2024-03-07T14:33:00
a3dd8587-cddf-42f6-ae12-36541084b6f0,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-08,daily_fail_fee,28.63,USD,seller,paid,"Daily fail fee: 58,286.93 × 4.91 bps",2024-03-08T08:07:00
341fc27c-a7e3-4855-9d55-b46531c222ea,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-09,daily_fail_fee,23.63,USD,seller,paid,"Daily fail fee: 58,286.93 × 4.05 bps",2024-03-09T08:31:00
fb4ad2dd-ed01-4b24-8949-5bbcb2e5940e,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-10,daily_fail_fee,7.62,USD,seller,waived,"Daily fail fee: 58,286.93 × 1.31 bps",2024-03-10T13:12:00
18b39ea0-e5ed-4a0b-97c5-7c4486b40b7b,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-10,interest_charge,44.09,USD,seller,paid,"Interest charge: 58,286.93 × 7.56 bps",2024-03-10T11:51:00
c89b6501-fdf5-4207-8972-063d223345d1,715ca508-25c2-46e8-8885-8e74506b97cb,2024-03-10,interest_charge,20.73,USD,seller,disputed,"Interest charge: 58,286.93 × 3.56 bps",2024-03-10T11:04:00
e2548591-2c30-46ef-8c6b-fd8cb72eb641,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-19,daily_fail_fee,247.57,JPY,seller,paid,"Daily fail fee: 716,404.27 × 3.46 bps",2024-12-19T12:37:00
f11480fc-38b0-494b-973b-cb39024d5df7,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-20,daily_fail_fee,82.14,JPY,seller,paid,"Daily fail fee: 716,404.27 × 1.15 bps",2024-12-20T12:44:00
e596633c-e851-4adf-8782-18d55692b1d1,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-21,daily_fail_fee,244.17,JPY,seller,paid,"Daily fail fee: 716,404.27 × 3.41 bps",2024-12-21T15:43:00
329a708e-4d6d-49e4-b2ef-7edf25d2f39d,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-22,daily_fail_fee,118.45,JPY,seller,paid,"Daily fail fee: 716,404.27 × 1.65 bps",2024-12-22T12:23:00
7109fb6d-1da8-4fbd-bc3c-7632aae64514,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-23,daily_fail_fee,219.47,JPY,seller,paid,"Daily fail fee: 716,404.27 × 3.06 bps",2024-12-23T11:21:00
f7f4b97e-bd16-41c4-b93e-962e1231d218,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-24,daily_fail_fee,270.76,JPY,seller,disputed,"Daily fail fee: 716,404.27 × 3.78 bps",2024-12-24T11:43:00
27fce245-9121-4ead-ba7b-6b896125d737,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-25,daily_fail_fee,242.92,JPY,seller,paid,"Daily fail fee: 716,404.27 × 3.39 bps",2024-12-25T09:09:00
d0b41da6-6f5a-4f4d-a5f8-2f0cc8d0f1ae,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-26,daily_fail_fee,209.71,JPY,seller,paid,"Daily fail fee: 716,404.27 × 2.93 bps",2024-12-26T11:38:00
ad4ccf49-37de-4d55-a6b0-55f65c8e1f28,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-27,daily_fail_fee,252.78,JPY,seller,paid,"Daily fail fee: 716,404.27 × 3.53 bps",2024-12-27T13:49:00
77156170-667c-4e8d-97f3-0bf44bc1641f,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-28,daily_fail_fee,347.05,JPY,seller,paid,"Daily fail fee: 716,404.27 × 4.84 bps",2024-12-28T15:51:00
7fb49297-ea10-4cde-88be-985801e7021c,50cabaf6-5b2b-4566-8b99-be34983afdd0,2024-12-28,administrative_fee,425.13,JPY,seller,paid,Administrative processing fee for aged fail,2024-12-28T10:20:00
aeccef82-f7ee-4afa-8b77-63b53433a33b,50cabaf6-5b2b-4566-8b99-be34983afdd0,2025-02-13,interest_charge,181.55,JPY,seller,paid,"Interest charge: 716,404.27 × 2.53 bps",2025-02-13T12:53:00
3aaabcc2-af2e-400d-87b5-4f63d17efed7,50cabaf6-5b2b-4566-8b99-be34983afdd0,2025-01-14,interest_charge,657.96,JPY,seller,disputed,"Interest charge: 716,404.27 × 9.18 bps",2025-01-14T09:52:00
ac83517f-169b-4214-bdd0-2901444f5e4a,3f789623-7979-48b4-bdbd-e10908beab1b,2024-05-24,daily_fail_fee,3495.88,USD,seller,paid,"Daily fail fee: 9,168,643.67 × 3.81 bps",2024-05-24T11:25:00
687ac17f-895e-4253-bcbf-a1c8450a2e9f,3f789623-7979-48b4-bdbd-e10908beab1b,2024-05-25,daily_fail_fee,3891.53,USD,seller,paid,"Daily fail fee: 9,168,643.67 × 4.24 bps",2024-05-25T16:25:00
9bba7684-9a14-4040-bbe8-638c64c8ccfa,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-22,daily_fail_fee,46.64,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 3.29 bps",2024-02-22T12:06:00
ba61973f-9b11-441f-b301-5df16fb9f1dc,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-23,daily_fail_fee,61.03,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 4.30 bps",2024-02-23T16:16:00
e839e2fd-7523-4a67-a7a3-a1672143d108,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-24,daily_fail_fee,32.27,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 2.27 bps",2024-02-24T14:13:00
2c9e96e7-514f-4d6e-8eb6-1b681ed2046b,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-25,daily_fail_fee,58.25,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 4.10 bps",2024-02-25T08:57:00
d9e3fd33-acc7-4d90-b6a0-dfa123c98a0c,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-26,daily_fail_fee,58.02,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 4.09 bps",2024-02-26T14:33:00
9d423459-0d7f-459b-8e2e-4970f972f863,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-27,daily_fail_fee,51.75,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 3.65 bps",2024-02-27T17:02:00
8182e01c-b53b-47a0-92df-f6bfafbdf1de,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-28,daily_fail_fee,51.13,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 3.60 bps",2024-02-28T18:19:00
4b5ca0a3-fc55-45df-81f1-98fc03f6e162,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-02-29,daily_fail_fee,34.77,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 2.45 bps",2024-02-29T16:29:00
fc758dc7-339e-47c4-a56f-2d937881d057,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-03-01,daily_fail_fee,21.89,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 1.54 bps",2024-03-01T08:35:00
6b34faad-185f-437f-8f17-5ac84a41d4c7,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-03-02,daily_fail_fee,70.14,USD,intermediary,paid,"Daily fail fee: 141,944.00 × 4.94 bps",2024-03-02T10:44:00
300a6551-e693-4213-be16-b74b0ed58271,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-03-02,administrative_fee,267.55,USD,intermediary,paid,Administrative processing fee for aged fail,2024-03-02T11:21:00
d2a80d35-17a4-4ad8-83c4-5a2285a2f003,9c6a5da4-dcd5-4823-8ebe-3ebe2c3318ff,2024-03-05,interest_charge,133.51,USD,intermediary,paid,"Interest charge: 141,944.00 × 9.41 bps",2024-03-05T16:04:00
96453083-e6c4-4acc-9975-ea1c8bb8af00,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-10-26,daily_fail_fee,78.49,USD,buyer,pending,"Daily fail fee: 174,056.18 × 4.51 bps",2024-10-26T17:30:00
030aa117-5c20-48dd-bb5f-35dd2016857f,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-10-27,daily_fail_fee,30.78,USD,buyer,paid,"Daily fail fee: 174,056.18 × 1.77 bps",2024-10-27T08:30:00
b4d0d3c8-5ef8-4e3b-a925-21ccd556afbc,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-10-28,daily_fail_fee,65.61,USD,buyer,pending,"Daily fail fee: 174,056.18 × 3.77 bps",2024-10-28T18:14:00
01431c13-66ff-415e-bc5c-c4703d325229,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-10-29,daily_fail_fee,66.6,USD,buyer,disputed,"Daily fail fee: 174,056.18 × 3.83 bps",2024-10-29T10:19:00
c8886f41-378c-4c2c-a5e1-b10698e5f50d,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-10-30,daily_fail_fee,26.64,USD,buyer,pending,"Daily fail fee: 174,056.18 × 1.53 bps",2024-10-30T10:47:00
af5d374c-521c-4373-ad42-c1e4a433ff4c,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-10-31,daily_fail_fee,76.65,USD,buyer,pending,"Daily fail fee: 174,056.18 × 4.40 bps",2024-10-31T17:33:00
d0473653-044a-40a8-8636-d40a2c13e0a3,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-11-01,daily_fail_fee,78.64,USD,buyer,paid,"Daily fail fee: 174,056.18 × 4.52 bps",2024-11-01T11:51:00
72dd6c3b-70c3-4794-b35d-94f4481911d4,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-11-02,daily_fail_fee,73.76,USD,buyer,paid,"Daily fail fee: 174,056.18 × 4.24 bps",2024-11-02T11:11:00
f2749188-4a5b-40ab-85d6-6c57b04d6241,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-11-03,daily_fail_fee,68.48,USD,buyer,paid,"Daily fail fee: 174,056.18 × 3.93 bps",2024-11-03T12:57:00
b2cb8242-a8c0-477e-b47a-a18486fde341,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-11-04,daily_fail_fee,18.41,USD,buyer,paid,"Daily fail fee: 174,056.18 × 1.06 bps",2024-11-04T09:41:00
8aae3af3-1fae-4a6b-8bbf-1b65937ccdbc,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-11-13,interest_charge,72.19,USD,buyer,pending,"Interest charge: 174,056.18 × 4.15 bps",2024-11-13T16:55:00
fadaaada-0f5f-4caf-b83f-0edb9eb4868a,f2898fb4-277c-4b42-90f0-4c3c0a004c40,2024-11-04,interest_charge,128.02,USD,buyer,paid,"Interest charge: 174,056.18 × 7.36 bps",2024-11-04T10:44:00
e5dc4b23-4748-481d-a194-e18cddfb961a,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-25,daily_fail_fee,0.78,USD,seller,paid,"Daily fail fee: 3,963.78 × 1.98 bps",2024-09-25T13:00:00
df7fc08c-679b-4036-a1f2-874c2b396aa1,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-26,daily_fail_fee,1.5,USD,seller,pending,"Daily fail fee: 3,963.78 × 3.79 bps",2024-09-26T14:22:00
aa1afa87-0d5e-4557-a7f7-ecb4ea6300a0,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-27,daily_fail_fee,1.51,USD,seller,disputed,"Daily fail fee: 3,963.78 × 3.81 bps",2024-09-27T09:42:00
d7af21ea-f733-427d-9fef-9700d1318c40,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-28,daily_fail_fee,1.56,USD,seller,paid,"Daily fail fee: 3,963.78 × 3.94 bps",2024-09-28T09:21:00
160ea75b-82d1-42b9-bfc7-56ae45ceeb20,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-29,daily_fail_fee,1.06,USD,seller,pending,"Daily fail fee: 3,963.78 × 2.67 bps",2024-09-29T17:51:00
ec9a5f0e-0b4d-49b1-8ffb-cd1af1406b01,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-30,daily_fail_fee,1.31,USD,seller,pending,"Daily fail fee: 3,963.78 × 3.30 bps",2024-09-30T15:22:00
cf0813fa-f0fa-4648-8aa1-57c519687488,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-10-01,daily_fail_fee,0.7,USD,seller,paid,"Daily fail fee: 3,963.78 × 1.77 bps",2024-10-01T09:57:00
49656d89-e7de-43f1-920d-a3288893f6af,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-10-02,daily_fail_fee,0.7,USD,seller,pending,"Daily fail fee: 3,963.78 × 1.77 bps",2024-10-02T12:53:00
1148a8bb-b579-4721-931a-21949db824df,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-10-03,daily_fail_fee,1.41,USD,seller,pending,"Daily fail fee: 3,963.78 × 3.55 bps",2024-10-03T13:05:00
5942cd40-f9a8-4688-bcd0-4a529e236792,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-10-04,daily_fail_fee,1.48,USD,seller,paid,"Daily fail fee: 3,963.78 × 3.74 bps",2024-10-04T16:58:00
2e74f4ad-9584-418a-a3c4-47e6d550093c,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-10-01,interest_charge,3.52,USD,seller,paid,"Interest charge: 3,963.78 × 8.88 bps",2024-10-01T09:01:00
9ad4e67c-40b5-4413-8c65-a88f004f2011,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-30,interest_charge,2.01,USD,seller,paid,"Interest charge: 3,963.78 × 5.07 bps",2024-09-30T10:47:00
3e4bcee5-f09b-454e-8b13-3aafed5605ad,22e4e82e-6875-41c4-bafd-4f2ab10ed950,2024-09-27,interest_charge,0.9,USD,seller,disputed,"Interest charge: 3,963.78 × 2.28 bps",2024-09-27T11:30:00
f954da1c-1fcc-441c-b1e3-b47766419d1b,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-25,daily_fail_fee,454.64,JPY,buyer,paid,"Daily fail fee: 1,182,581.00 × 3.84 bps",2024-12-25T18:59:00
06d42bea-fed3-4365-8e51-cb53f8c0e0e0,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-26,daily_fail_fee,590.81,JPY,buyer,paid,"Daily fail fee: 1,182,581.00 × 5.00 bps",2024-12-26T10:36:00
24bc636a-e3e9-4f03-9fde-bd3599a68064,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-27,daily_fail_fee,282.39,JPY,buyer,pending,"Daily fail fee: 1,182,581.00 × 2.39 bps",2024-12-27T14:05:00
5dee59ab-28cb-40ee-a856-892749f8db6f,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-28,daily_fail_fee,387.26,JPY,buyer,pending,"Daily fail fee: 1,182,581.00 × 3.27 bps",2024-12-28T09:40:00
d70f144c-20b7-4c79-a814-9832e35716e5,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-29,daily_fail_fee,507.43,JPY,buyer,paid,"Daily fail fee: 1,182,581.00 × 4.29 bps",2024-12-29T11:38:00
702ac873-a1c9-471d-8dc1-ee3fee331754,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-30,daily_fail_fee,438.41,JPY,buyer,paid,"Daily fail fee: 1,182,581.00 × 3.71 bps",2024-12-30T11:50:00
5487b7d2-e847-454c-83e3-f47e4ae37c3a,df732c9e-3cde-42b8-941d-0a9b022cd368,2024-12-31,daily_fail_fee,493.84,JPY,buyer,pending,"Daily fail fee: 1,182,581.00 × 4.18 bps",2024-12-31T18:40:00
21396020-a961-4595-829e-b7119689ff57,df732c9e-3cde-42b8-941d-0a9b022cd368,2025-01-01,daily_fail_fee,524.43,JPY,buyer,pending,"Daily fail fee: 1,182,581.00 × 4.43 bps",2025-01-01T14:27:00
c39243d5-5a3c-4960-8d05-5b64564cc50d,df732c9e-3cde-42b8-941d-0a9b022cd368,2025-01-02,daily_fail_fee,436.77,JPY,buyer,paid,"Daily fail fee: 1,182,581.00 × 3.69 bps",2025-01-02T11:17:00
9be399ca-c88a-456f-980d-0bbdd2b2309e,df732c9e-3cde-42b8-941d-0a9b022cd368,2025-01-03,daily_fail_fee,312.25,JPY,buyer,pending,"Daily fail fee: 1,182,581.00 × 2.64 bps",2025-01-03T12:43:00
746efbfd-cf75-4ec4-bcd2-47f588a6d236,df732c9e-3cde-42b8-941d-0a9b022cd368,2025-01-03,interest_charge,454.18,JPY,buyer,pending,"Interest charge: 1,182,581.00 × 3.84 bps",2025-01-03T11:30:00
3dc6712c-f371-487e-a7ff-8d0e390039fe,df732c9e-3cde-42b8-941d-0a9b022cd368,2025-01-02,interest_charge,597.2,JPY,buyer,disputed,"Interest charge: 1,182,581.00 × 5.05 bps",2025-01-02T12:46:00
57a89f12-0298-45ce-9e8f-57dfb3d5a10c,df732c9e-3cde-42b8-941d-0a9b022cd368,2025-01-03,administrative_fee,245.6,JPY,buyer,paid,Administrative processing fee for aged fail,2025-01-03T12:11:00
34d89259-3995-43a2-93a6-ef6eeb4d3fae,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-02,daily_fail_fee,36.36,USD,buyer,paid,"Daily fail fee: 182,120.55 × 2.00 bps",2024-07-02T14:39:00
b6636606-42c5-4904-91b5-aaaf0132916e,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-03,daily_fail_fee,87.03,USD,buyer,paid,"Daily fail fee: 182,120.55 × 4.78 bps",2024-07-03T13:01:00
91ad7ed3-c789-45be-a1a6-bc334fbe6a7f,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-04,daily_fail_fee,50.98,USD,buyer,pending,"Daily fail fee: 182,120.55 × 2.80 bps",2024-07-04T08:36:00
eaef64b0-0c5d-4cc0-9b1d-ec3c4bd853df,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-05,daily_fail_fee,81.0,USD,buyer,pending,"Daily fail fee: 182,120.55 × 4.45 bps",2024-07-05T16:40:00
acd5d5f7-5fe1-44f8-be06-75a75132fec8,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-06,daily_fail_fee,84.02,USD,buyer,paid,"Daily fail fee: 182,120.55 × 4.61 bps",2024-07-06T17:23:00
8f430eac-54e4-4eb5-9400-9a9a0b879b77,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-07,daily_fail_fee,62.56,USD,buyer,paid,"Daily fail fee: 182,120.55 × 3.44 bps",2024-07-07T15:53:00
22ed1277-7f52-4dc0-8e38-d8912585c0d3,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-08,daily_fail_fee,64.22,USD,buyer,pending,"Daily fail fee: 182,120.55 × 3.53 bps",2024-07-08T17:27:00
89ac1d3c-9522-47c2-918f-2dd4bfcb2a18,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-09,daily_fail_fee,76.98,USD,buyer,paid,"Daily fail fee: 182,120.55 × 4.23 bps",2024-07-09T14:18:00
2f78a5d3-a14c-4d0e-bde3-f305a040ca12,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-10,daily_fail_fee,42.02,USD,buyer,pending,"Daily fail fee: 182,120.55 × 2.31 bps",2024-07-10T09:53:00
18d204bb-f840-4c1a-b96a-df3e642c6b54,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-11,daily_fail_fee,81.0,USD,buyer,paid,"Daily fail fee: 182,120.55 × 4.45 bps",2024-07-11T08:16:00
9106c573-ac46-46a6-af46-0a68cc21fe33,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-14,interest_charge,116.48,USD,buyer,pending,"Interest charge: 182,120.55 × 6.40 bps",2024-07-14T08:48:00
5c6f0b9e-9599-48e4-be4a-ca9ba8352eb6,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-11,interest_charge,85.99,USD,buyer,pending,"Interest charge: 182,120.55 × 4.72 bps",2024-07-11T16:29:00
0722f149-64ea-42c8-b15b-abac0ea90cf2,572ee0bc-9342-4bb3-bd52-666f7d8176da,2024-07-11,administrative_fee,173.65,USD,buyer,pending,Administrative processing fee for aged fail,2024-07-11T17:41:00
f437c0d7-2c05-42f3-bb51-438f07306706,d6486912-150a-4f4e-b04d-bf4e34effc7b,2024-02-29,daily_fail_fee,7.34,USD,seller,pending,"Daily fail fee: 28,153.61 × 2.61 bps",2024-02-29T14:27:00
f4ccba5c-3901-423e-b765-0b4a25f985cf,d6486912-150a-4f4e-b04d-bf4e34effc7b,2024-03-01,daily_fail_fee,7.88,USD,seller,paid,"Daily fail fee: 28,153.61 × 2.80 bps",2024-03-01T17:16:00
565abfa5-8be2-4d9e-a32f-7dfa38fea216,0955982c-4f31-49a9-9767-430695568d09,2024-10-05,daily_fail_fee,17342.2,GBP,buyer,paid,"Daily fail fee: 61,324,471.67 × 2.83 bps",2024-10-05T09:29:00
e017375a-eea2-4bfa-9aa9-e87539b6b47a,0955982c-4f31-49a9-9767-430695568d09,2024-10-06,daily_fail_fee,23310.17,GBP,buyer,paid,"Daily fail fee: 61,324,471.67 × 3.80 bps",2024-10-06T08:55:00
87487fd3-6cc9-4a50-b4f1-60e92a075375,0955982c-4f31-49a9-9767-430695568d09,2024-10-07,daily_fail_fee,27308.78,GBP,buyer,paid,"Daily fail fee: 61,324,471.67 × 4.45 bps",2024-10-07T17:03:00
148d181c-e4b1-4676-a056-36a87eb304b4,0955982c-4f31-49a9-9767-430695568d09,2024-10-08,daily_fail_fee,8217.57,GBP,buyer,pending,"Daily fail fee: 61,324,471.67 × 1.34 bps",2024-10-08T15:58:00
210625b9-53c0-4389-ac1d-d9e7fc1372db,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-16,daily_fail_fee,4.59,USD,seller,disputed,"Daily fail fee: 34,654.75 × 1.32 bps",2024-04-16T11:51:00
81d86a45-e5ab-4357-82e4-347aa7daacd2,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-17,daily_fail_fee,10.72,USD,seller,paid,"Daily fail fee: 34,654.75 × 3.09 bps",2024-04-17T15:06:00
09108849-d63e-4931-8f1b-e9e3a5f5794d,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-18,daily_fail_fee,8.13,USD,seller,paid,"Daily fail fee: 34,654.75 × 2.35 bps",2024-04-18T13:26:00
61417dbd-1843-4d8b-be30-150cbb0770f7,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-19,daily_fail_fee,9.46,USD,seller,pending,"Daily fail fee: 34,654.75 × 2.73 bps",2024-04-19T18:21:00
42e88f8a-0ab2-4536-95ed-ebd75626f67d,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-20,daily_fail_fee,4.53,USD,seller,paid,"Daily fail fee: 34,654.75 × 1.31 bps",2024-04-20T14:01:00
aa9dbc1d-18c4-45b4-ba6c-1a3c2fa9daf0,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-21,daily_fail_fee,12.98,USD,seller,pending,"Daily fail fee: 34,654.75 × 3.74 bps",2024-04-21T18:18:00
