settlement_id,trade_id,ssi_id,settlement_reference,scheduled_settlement_date,actual_settlement_date,settlement_status,settlement_amount,settled_quantity,settlement_location,value_date,created_at
70cc0176-840d-443c-bc55-ceffc4d4acad,d149ea36-ae65-41bd-87ee-ffc627b2081e,fec0e214-98f5-4e51-ad10-34e59ceb4eaf,STL34283701,2024-10-14,,failed,13745475.01,,Clearstream,,2024-10-14T15:13:00
bc87635e-15d8-4211-a6cb-93608a726531,f474272f-b299-4f5b-8315-2cde7b3b794e,ebc74ac7-4fe5-4a68-8cf0-f09981e6d936,STL37681339,2024-11-18,2024-11-18,settled,200055.0,727,DTC,2024-11-18,2024-11-18T10:03:00
c221177d-ef0d-4fd3-932d-087c1bb29b6f,d1151efd-2a19-4332-a03b-17b451223ced,5eda9029-423d-4dc5-8110-9486691a01fe,STL74712451,2024-03-07,2024-03-07,settled,5491.9,96,Euroclear,2024-03-07,2024-03-07T09:06:00
553622b0-162d-4e68-ae4a-9105f295dd7e,2e65820e-2ae6-407d-8ea7-b411195d45b2,7a9ce7fa-754a-47a3-97ee-7e283571d3d1,STL97409137,2024-10-07,2024-10-07,settled,520837.84,785,JSCC,2024-10-07,2024-10-07T15:27:00
d321e1f7-f7cd-45d7-aa6d-14e1ce33b77c,8f629a18-baea-4186-9d4a-43402c6885b5,b0614566-6637-41b6-87f8-e35db262d9e1,STL32062935,2024-09-18,2024-09-18,settled,22640.94,759,Clearstream,2024-09-18,2024-09-18T08:49:00
2d72d8c7-cfad-4cfd-8a96-b1fb45507377,497690d9-04b9-4d8f-b82b-561c50305d9a,f80f238a-1949-4981-82b1-96a3a19f00f5,STL92783895,2024-10-25,,failed,156794.4,,DTC,,2024-10-25T16:23:00
8deed41c-beda-498b-a52e-1fc483e0f91c,ef77fb4a-facd-4bdf-a61f-2ece253af756,e062a599-32b4-4678-babf-c25eaf71a014,STL45997847,2024-12-12,,failed,283969.53,,JSCC,,2024-12-12T16:25:00
860f6e79-7ff3-4939-801f-2c588bb88f65,bbc49953-3a15-4a51-a376-a6e86e85b7a8,4284430f-3d51-47db-901a-26fb0038a49f,STL23900306,2024-12-31,2024-12-31,settled,345369.15,852,DTC,2024-12-31,2024-12-31T14:37:00
5e35c31e-f4c4-4f36-a58e-93f845b136b1,f75fc7c1-a14b-4846-a09b-de9c6dde0fa7,f40f40ec-79cf-4cab-a9c0-dfa62fd576ce,STL88452159,2024-09-27,,failed,53795.67,,DTC,,2024-09-27T10:11:00
1fbc93c0-32c4-46a9-94a7-739c333514d0,39762b1d-44c3-4fdd-92c1-a4f60722ca3b,b9ddfe2e-02bf-4f3c-803b-a19a100c1d1d,STL34183731,2024-08-02,,failed,118444.69,,DTC,,2024-08-02T14:36:00
79eb5ba1-1c44-4df6-8f08-75936fe72a6f,cfabd4ca-fd92-4d16-b8db-36b915c688b9,a98b694b-0379-43ff-bb2d-cc3a49763bf9,STL45720850,2024-03-25,2024-03-25,partial,106370.04,648,Clearstream,2024-03-25,2024-03-25T10:43:00
9008e0ed-a395-4c12-808e-c116e842c996,a7c63724-1193-4d0b-89d0-e2d7857e4a1e,10bb681e-9973-421d-854f-37c75825fb72,STL66680533,2024-03-04,2024-03-04,settled,284061.54,595,DTC,2024-03-04,2024-03-04T16:01:00
12d480a3-e433-4e3d-b547-79681b4bacda,df3eb185-4216-4d88-b8ff-1415b1be6caa,18839798-d277-4dc0-a5ed-f660a2d5aa6b,STL12593999,2024-06-06,2024-06-06,settled,97665.98,812,DTC,2024-06-06,2024-06-06T11:51:00
3e9a99f5-914b-4077-a72b-dc8967022fe2,5200bb29-4de9-43af-aa07-198c49c96557,1409ba08-65d5-42d8-b6f4-af264093e0f1,STL15279811,2024-06-10,2024-06-10,settled,238558.15,901,DTC,2024-06-10,2024-06-10T13:43:00
0cb0e6ec-0a4c-408b-baa3-bb2c2bb24aa5,c2b5252c-7e3a-41ef-bf3c-3769fcc81796,70eabb08-ba8b-44ba-84ca-3ae8dd524e17,STL14415512,2024-02-19,,failed,6687605.0,,JSCC,,2024-02-19T12:37:00
5c1c247d-0c83-49cb-b913-cf400cbc2f55,6ce36667-5574-450c-a072-967d9c13cd83,82fe09a8-7d4a-47c4-80a1-5f7662f5bc9e,STL34634296,2024-03-26,2024-03-26,settled,340460.49,763,DTC,2024-03-26,2024-03-26T12:58:00
0a11f522-eb41-4a36-a030-52507935fa0a,fb9e6f88-45e6-42cb-94e9-6a88f8b62d01,69d3977d-fa3e-497b-b99b-2640173851b6,STL69132249,2024-10-22,2024-10-22,settled,143900.24,207,JSCC,2024-10-22,2024-10-22T10:36:00
475f44ba-50ef-4a5a-9acc-684e4315146d,f0a675b5-b1f5-4366-8885-c69f41736da2,9a3774eb-a47f-46cf-b9a0-fd8db7e26a9a,STL84518625,2024-12-30,2024-12-30,settled,74926.47,291,DTC,2024-12-30,2024-12-30T08:34:00
aca43b3d-3ea4-4025-9a03-bace72a807a9,d3dc0e7d-4652-4ff6-93dc-8cb1c3f9d002,9c72b549-f9d9-4e01-a31f-2646b545be2d,STL53633699,2024-04-04,2024-04-04,settled,1728090.45,513,JSCC,2024-04-04,2024-04-04T12:03:00
c4520b1e-e699-432f-a689-5a6affcb8107,a24221e9-4130-4c01-a016-aee9aa6a20f6,eb7affad-8864-46d5-9ffe-e60e3684e24c,STL83825346,2024-05-13,2024-05-13,settled,72951109.29,294048,DTC,2024-05-13,2024-05-13T13:06:00
5346c45f-2920-46c9-8b5a-2841fc878b1c,1b7ae9ca-452b-46d3-b61b-18f5a785fabc,41d1a679-c1fe-43e8-86b5-b60a65de1440,STL27075254,2024-07-22,2024-07-22,settled,15528339.0,105136,Clearstream,2024-07-22,2024-07-22T15:44:00
eb3e5349-3441-48ef-8f92-dd3876b011b0,cafa29b2-ec8e-4363-a4bb-faff30c0a0f0,faf65b59-422a-441e-b8ed-123acc71e449,STL21677833,2024-05-02,2024-05-02,settled,54789.75,217,DTC,2024-05-02,2024-05-02T10:57:00
e68cede5-e91f-4e06-a9bf-d5abb63f4b45,72ce113b-c793-4ad3-bb11-7af0771d4fd1,497565dc-02da-4c4a-9d3a-8b2ade8b6364,STL97539138,2024-11-21,2024-11-21,settled,121759969.4,299994,DTC,2024-11-21,2024-11-21T08:19:00
c9d914a7-c3cf-44d6-acee-dc8a11e66c93,515db1a7-288f-4a7c-879a-997860a20aa3,19523f8a-dfc6-403e-b3fd-e84d2a9ade67,STL26836089,2024-06-06,2024-06-06,settled,3022508.5,791,JSCC,2024-06-06,2024-06-06T14:45:00
257e69c9-8495-46c5-8bef-a3ad72a28a03,17da6861-6950-4473-bb89-054f95cb32f8,0bba9cc1-6b4d-4d48-9c27-eac6f7161e14,STL33037865,2024-10-04,2024-10-04,settled,1482452.44,563,JSCC,2024-10-04,2024-10-04T15:55:00
0701a467-c79d-4cff-8153-ba55e62af1e9,3fdec412-2b81-4f3b-8b9a-3e75481a5fbf,c63049a3-44a2-451c-873c-1cc33e4bd216,STL37569527,2024-02-06,2024-02-06,settled,19523.89,56,DTC,2024-02-06,2024-02-06T17:31:00
5e855d04-0250-4fcf-b7aa-4f281323c5ec,13ee51c1-aa41-4457-9c1f-9855f1220ad4,84f5fb75-c367-44b9-a2dc-9a31ab1e8a37,STL13140013,2024-06-13,2024-06-13,settled,6934.22,225,Euroclear,2024-06-13,2024-06-13T15:46:00
3d2974e8-2ffe-4811-a5bd-d057eac49e94,4950d623-da0a-4513-80a7-69590bae97ce,36abebdf-d35e-44af-93bc-dce253f4624e,STL83300539,2024-01-10,,failed,90909.83,,DTC,,2024-01-10T14:19:00
3adefe46-25c4-4a3c-a566-1aa40a3fafe7,a3c59b4d-37dc-4da6-a172-315f4ae22986,54bd4240-e426-499c-8b28-0734938af61e,STL58773102,2024-10-04,2024-10-04,settled,1981994569.73,226616,JSCC,2024-10-04,2024-10-04T14:54:00
aeb67853-0d5c-4d91-8592-dd8db9caaf8b,7735d073-5d00-4b5b-a4d7-8e723c441bf8,7d2bbca8-d2a9-4ff0-a835-fc6fd49b4acd,STL99269195,2024-07-04,2024-07-04,settled,190258559.98,195070,JSCC,2024-07-04,2024-07-04T09:36:00
cf291ae6-1189-4d5a-9287-efc7524c35ec,4f5e775e-28c6-47fc-adb0-4d002e7b2dbd,f21ab908-194b-4a47-8261-ef58057472f5,STL32267251,2024-05-24,2024-05-24,settled,111226.68,465,DTC,2024-05-24,2024-05-24T10:49:00
c2c56bd7-6467-48c1-989f-53e0eec27d07,bd99104e-bff8-4456-a572-57d694226387,4bef093e-a736-49fc-a3c4-862f99f9852d,STL59848952,2024-01-23,,failed,1546118.49,,JSCC,,2024-01-23T12:56:00
12025f23-50dc-494f-908a-2e489f387cf6,15936936-bcce-4cc1-b57e-f12e2cfa5c32,ed9177f5-2d80-4cdd-9cb8-254d9f102dac,STL82774717,2024-09-10,2024-09-10,settled,25740258.64,68167,DTC,2024-09-10,2024-09-10T17:58:00
73553ec6-131d-454c-9308-d1cb08832a53,a09dcaaa-f809-4910-a0ae-a2ab1bd55688,3da97342-b4bc-479a-9d57-04447f91d19d,STL40221880,2024-10-22,,failed,91920.15,,Euroclear,,2024-10-22T10:57:00
4d4bb994-c854-48bf-8daa-c0f8fed7c3f8,f41ed8f0-677d-40ab-a9f6-df2bdf64919d,cbad7152-1a25-4446-a4e8-8cbe585ce388,STL35827317,2024-08-07,,failed,346152.38,,DTC,,2024-08-07T11:13:00
2b3c5131-c8e4-4277-842b-bc580017f5dc,96caf8a9-53b6-4824-ba37-7476ecaf2734,073f937c-a7c7-49c5-a54b-c6fbc1409fb9,STL32518072,2024-01-24,,failed,32187.69,,DTC,,2024-01-24T11:22:00
b7f50c44-7baf-45bd-acb6-65cb70424da7,5521f89e-7f58-4838-a70f-3552d1c07e71,7303cc51-0aab-4a55-8272-06f971cde66c,STL30664729,2024-04-30,,failed,372865.25,,JSCC,,2024-04-30T13:57:00
dfade87e-85cd-45e6-b134-ea3a1f7a5258,21c9f079-52a2-48ed-afa7-d6e0f0406f8c,18261aa2-d767-462f-bf7d-f449b7caac51,STL17969791,2024-08-12,2024-08-12,settled,62960.06,651,DTC,2024-08-12,2024-08-12T09:39:00
47128499-4081-4967-8654-aa5999022a39,26e33368-7006-4eeb-8b5c-5efcc009a412,efd9bbd9-5ae5-4eef-9525-795d8bbbf6c3,STL54098683,2024-09-24,2024-09-24,settled,67212.32,254,DTC,2024-09-24,2024-09-24T18:57:00
8d85c0ac-aa56-48cc-888d-68b507afd08e,0e8fecd2-cc7f-484e-bc75-970f64541950,a1f11a81-5adc-4140-be55-1015969ac310,STL64334037,2024-01-19,,failed,242338.99,,DTC,,2024-01-19T17:32:00
09ba3b6f-a4f3-4ea9-a8ba-b0cc14c97aab,7a792409-a0bf-448b-886b-5884ff80d101,88e757de-7e0c-4394-8b09-389e5495a353,STL37937587,2024-02-23,2024-02-23,settled,43400698.18,168057,DTC,2024-02-23,2024-02-23T17:12:00
e4662394-8850-462d-89ac-5decd328fc96,ad53718e-f76a-4371-8314-cea72ccd65ef,2534437b-45a4-4ef7-8db8-d145f652390c,STL49532925,2024-08-21,2024-08-21,settled,215122522.23,463290,DTC,2024-08-21,2024-08-21T11:25:00
e861a880-09a4-4ede-9605-4e30e6b8ebea,06b7fe90-3020-4392-bcbe-47392328be73,554bdbf4-3fc3-461f-b815-4729b94f603b,STL82129095,2024-02-27,2024-02-27,settled,2802690.67,474,JSCC,2024-02-27,2024-02-27T08:22:00
37e80b4f-c5dd-4049-ab1f-d2ea89e57efb,b94c49ae-a2df-4f05-887f-79f6a4c0507c,f41947cf-04b0-41f9-9f96-9f0795501a09,STL40936036,2024-08-19,2024-08-19,settled,248518.29,373,JSCC,2024-08-19,2024-08-19T09:08:00
9340d007-a0dc-44dc-98a4-631846ace17e,86c9332e-af5c-43aa-bd9e-9c306b82f8b7,abba5f24-11f4-4c24-a475-cb3f8e27090e,STL22142123,2024-03-18,2024-03-18,settled,83503.76,328,DTC,2024-03-18,2024-03-18T10:56:00
d1ae7d0f-6069-4fb5-b0f1-92f18d9b09ab,f14bca4b-6ffe-4b65-9446-1b6ac288973e,5c22aa04-2594-4296-9b08-1be981510923,STL90321827,2024-06-26,2024-06-26,settled,12160249.2,40050,DTC,2024-06-26,2024-06-26T14:20:00
978649a2-5fac-4cde-a206-9b4ac7e5dbba,c8e22d23-7ddb-4156-98d4-db9fcc8ef8e1,0cd91588-172e-458d-b1df-7e527f2ec96b,STL17575494,2024-10-17,2024-10-17,settled,19157.19,624,DTC,2024-10-17,2024-10-17T09:09:00
cd0c38ea-a17c-47b1-91f2-8526cdbf2f8a,3af37408-7310-4318-a1b3-5b4b63d4ce09,e256d618-e208-4ea0-a78a-8f508f3460de,STL74575117,2024-12-23,2024-12-23,settled,94166.18,234,DTC,2024-12-23,2024-12-23T15:19:00
2939df95-0dba-41ac-a1d0-4709f2e0f2a9,5364a2f3-0788-455d-8b0d-2b4400a0094c,5c189c7a-7b11-4493-a2c3-9ad2050b79fe,STL11998162,2024-01-08,2024-01-08,settled,5803.81,220,Clearstream,2024-01-08,2024-01-08T14:11:00
b2de34f4-9f6d-45df-8090-27122370f791,57494c99-ca26-44cc-b75f-49fefcbdb11c,2f8cffaa-4885-4f21-afd0-14b8490f8c86,STL86015178,2024-07-05,2024-07-05,settled,51864.82,209,DTC,2024-07-05,2024-07-05T11:57:00
fba8cc34-efba-4f4f-ba30-30a43b97c736,3ccb5643-b778-4ecb-bec4-37a4da57d89e,5b036acb-2bc7-4930-acb1-ab54114fac09,STL88645798,2024-04-11,2024-04-11,settled,7046.16,357,DTC,2024-04-11,2024-04-11T10:11:00
beb38910-d5da-4ac8-91fd-9ed93ef36fd0,22ec81cd-c4e9-443d-86b0-d6fdd64df011,6b6f04b4-7502-47a3-ac6e-e604ddfaeecd,STL74641617,2024-04-18,2024-04-18,settled,82430.84,680,DTC,2024-04-18,2024-04-18T13:14:00
daa6bc80-e7d6-41a7-853f-ecc3e4751b0c,82b5f6ea-270c-4769-92d9-de4e3b17da2e,3e20fb7b-f021-4ddb-a376-880ce978448b,STL46784982,2024-03-11,2024-03-11,settled,94310827.5,470528,Euroclear,2024-03-11,2024-03-11T15:20:00
a353a6eb-24d9-4b97-91e2-3ccb102de346,0f6ac4be-5c6e-40f7-b2fe-d2de6a8f214d,427b14d3-d9c9-4100-9e11-268b1d59f946,STL78276013,2024-10-02,,failed,339574.92,,DTC,,2024-10-02T18:58:00
f60759ba-cc19-40d7-af7c-bdb88e97ff6e,1250f5ba-855b-4693-9447-c6eed7bc8e0d,5f9b82b9-63e9-4f02-ad39-c56aca2c5040,STL29041068,2024-04-19,2024-04-19,settled,87437.48,881,Clearstream,2024-04-19,2024-04-19T08:56:00
cd731d2c-1cdb-4c5a-8270-da508f456669,e6a66932-5dde-4132-b501-a92bb4a200a1,a0ecd8b5-05f1-4376-890f-8f835ad5cdbf,STL40677962,2024-07-11,2024-07-11,settled,173502.7,779,DTC,2024-07-11,2024-07-11T08:00:00
fa7b7c22-a84f-41c7-8535-02481744bfa9,d752dc1c-533e-4282-aa5d-72aafadf331c,97865ded-05ea-4bfa-8b2a-6ea6156efb73,STL81544236,2024-10-29,2024-10-29,settled,1125695.21,495,JSCC,2024-10-29,2024-10-29T12:20:00
3a297897-b1d7-4f16-bd8a-0479f8276294,28f465f5-c7d2-4791-b5c4-211e454a1091,b7130861-1269-407c-9014-35e4e1ba5450,STL24212949,2024-03-22,2024-03-22,settled,95644.45,233,DTC,2024-03-22,2024-03-22T09:22:00
50d75969-7642-4d94-815f-8ab5ac9c2eb1,4adc729f-dd59-4cc2-a04d-ace44fd6c301,9fc005da-c788-4632-84ad-8e3d25a5b98e,STL52653730,2024-08-28,2024-08-28,settled,45522381.55,282011,Euroclear,2024-08-28,2024-08-28T09:17:00
db2eaea5-21e0-40b5-bd1e-0206f24cbe77,a5865c66-dadb-4e08-9beb-9700233d62e6,7cc2e0ef-b047-4a9e-8825-28f1cc8708b7,STL95878845,2024-08-15,2024-08-15,settled,77363.92,334,DTC,2024-08-15,2024-08-15T09:19:00
6a24874e-0470-43e0-9c76-202276aa290c,ec3638f0-b43b-45d9-a0da-2e9ae5ce13d5,84c5485c-7b83-41af-879c-bc7bc1ec6405,STL69272776,2024-03-04,2024-03-04,settled,10078.51,814,DTC,2024-03-04,2024-03-04T15:58:00
97c7bb42-ae78-4898-a325-a08b36916316,8e868ea9-174e-471e-9dfa-4891abb6d65d,571f05b4-1bf5-4270-8c94-a07e0d59aaf1,STL91264086,2024-07-29,2024-07-29,settled,111158375.87,441126,DTC,2024-07-29,2024-07-29T10:23:00
d35e2ffd-7868-4c2f-96e4-f834906fc422,0272cd00-6683-4afc-8d34-f92ee524221e,b434dc09-963c-4bf3-8aa7-2fe620f780e6,STL22539199,2024-09-03,2024-09-03,settled,14118.96,243,Clearstream,2024-09-03,2024-09-03T16:34:00
996782b9-3973-4ce7-8a09-b3b9d76261ef,e0178726-64fe-4205-ae53-cf3d7f931328,4439fe11-71d7-4081-b724-df174e73eb99,STL53128998,2024-08-09,2024-08-09,settled,23987.41,820,Euroclear,2024-08-09,2024-08-09T16:50:00
a13af9e7-a165-44ef-a865-a2f68a4e9e86,354eab89-b6c0-4d02-bcc1-3ef9cce5b71e,d2891507-01b5-4abb-a05a-eb127719640f,STL34203842,2024-12-04,,failed,40071.89,,DTC,,2024-12-04T08:19:00
c8a8372e-4745-476d-9c0f-c6e7a67df9ae,f98f14b7-9261-4a25-bca8-11a4f58937c7,2a3246c5-c139-4918-aa9d-ed7a1a56353d,STL76130323,2024-01-19,2024-01-19,settled,53095.51,343,Euroclear,2024-01-19,2024-01-19T18:24:00
9427a9cc-96f7-4cd6-b090-70da65455469,fe5eb79a-a45e-4cdf-8c70-1920b2d5956b,e1fc7961-74c8-4a10-a118-9472ec21d19a,STL41471125,2024-07-18,2024-07-18,settled,735852.89,219,JSCC,2024-07-18,2024-07-18T10:37:00
ded32422-cafa-478e-8cbb-822d43cb834a,951032c4-44bc-49ef-b097-26c891935280,59a8f8bc-1a28-4810-a642-3095aaa6ab4f,STL58045710,2024-01-19,2024-01-19,settled,17614.36,185,Clearstream,2024-01-19,2024-01-19T17:03:00
190050e5-72cf-4fcf-8c1c-dd66e61fd95d,6e840c97-ce88-4871-aa64-f21ae0c01acf,c3f79b73-cb4f-49a2-bedc-1b84026e73f4,STL48901145,2024-03-29,2024-03-29,settled,8551.18,685,DTC,2024-03-29,2024-03-29T14:17:00
03c56919-7d98-4646-ac5d-b6b48089f86a,531ac4a8-7622-42d4-8384-e8452b9b31d5,cca66750-3682-4a71-b90a-66d12a487349,STL79761721,2024-04-16,,failed,180392.99,,DTC,,2024-04-16T13:40:00
4dbb8419-1e96-4742-9549-eba2d4fb6a0a,9a7ac4b7-1559-4111-bb72-7647dd48f2d1,e52d0d68-10aa-4b7e-9d07-4e4833cb1fb4,STL81189728,2024-08-26,2024-08-26,settled,118261.17,548,DTC,2024-08-26,2024-08-26T11:53:00
f3c25299-043f-4fa8-b6a7-315bd0fdfb41,78d2720d-3d03-4448-87a6-e3b652774a55,cdf5f2f1-f7b5-4ead-9ad0-823a967fabea,STL68685777,2024-07-23,2024-07-23,settled,44894.86,727,Clearstream,2024-07-23,2024-07-23T15:08:00
e843607d-1d6e-4fb7-a7b0-04e29e5904af,878e931a-f28c-4263-b641-f1e471c63f44,7bc10760-752f-4332-98dc-c6fc94c7cdb1,STL45718758,2024-12-27,2024-12-27,settled,29247.65,942,Euroclear,2024-12-27,2024-12-27T14:30:00
5cb896e5-32e3-4e49-bd76-3134cd1deeec,0a961bd0-d266-4258-b9d4-5a4f6a61bb21,2e13e7b7-cd2d-4e29-9938-947dcabb787f,STL88450404,2024-09-11,,failed,73653.75,,Euroclear,,2024-09-11T10:23:00
1d9fa620-5495-4117-85bd-5c5995fec224,cd3f5f9c-699b-49b7-9e2a-0af3c5a2d2a2,c89874f8-5985-4a39-b316-13a4ae66edbc,STL52799635,2024-09-17,2024-09-17,settled,92040.2,429,DTC,2024-09-17,2024-09-17T13:05:00
b4e47cd9-3235-4e8b-b6e3-4a04884c2254,d21110da-d9ba-4a97-9d15-61c953373f79,dd6c6323-6972-43ae-9fe8-2b51ec7badd9,STL33167793,2024-12-10,2024-12-10,settled,137010.36,416,DTC,2024-12-10,2024-12-10T10:55:00
3df80c77-f0fd-4bec-b5e3-bfeee0e435fc,6540fd58-b293-48e4-a7e2-99a2f8cb5967,96cba097-ca9c-41f3-b557-42d63c5d821c,STL57334398,2024-04-01,2024-04-01,settled,99605.38,153,JSCC,2024-04-01,2024-04-01T18:59:00
121dc928-cd74-4a80-a330-470247b69f61,89cb487c-c90b-4c12-a716-472c74df16a8,9d905189-bc59-43fd-9c8d-dc2d8002b8d9,STL50248639,2024-03-22,2024-03-22,settled,84653.57,89,JSCC,2024-03-22,2024-03-22T15:11:00
01d8c13d-5325-46f9-91ed-2b654fd20eca,9b14c7ef-31c1-4003-896a-3b85a75ffd69,6197632b-5852-46f1-9184-d9a325e1d2b4,STL34196785,2024-09-26,2024-09-26,settled,105863.93,723,Euroclear,2024-09-26,2024-09-26T18:00:00
4b519769-9462-4134-ae4a-d28182e7b680,88c38acb-d4f3-48b3-adb5-17bc7d6c4af8,6c184e62-c86c-48a4-a367-be04cd6e9202,STL32753536,2024-05-07,,failed,1292126185.45,,JSCC,,2024-05-07T10:15:00
6d1e065c-343e-4a8b-9d04-4ec60d266f0d,67ea14be-52c2-43ab-9e06-45b598c15501,9f3b0484-8316-4b66-9448-8189fee06bbc,STL33488519,2024-12-09,2024-12-09,settled,7549.4,235,DTC,2024-12-09,2024-12-09T17:00:00
0c4ff01d-f4a2-4d15-8ab3-9c2ce879481c,8dd34fc7-1b4b-4a46-a584-ebf705d81d80,38640870-dc7b-4414-b114-e6ccd680d947,STL62938021,2024-10-07,2024-10-07,settled,228824.6,585,DTC,2024-10-07,2024-10-07T10:53:00
733dfe95-261d-4328-b1e3-e21b68fd97f6,61edbedc-1323-4297-8992-65ee452bfcfa,17c09f11-a0ad-4960-a97e-649b6968708d,STL10033114,2024-04-19,2024-04-19,settled,81637.64,421,DTC,2024-04-19,2024-04-19T12:58:00
71af28c4-fbe4-4272-9149-a3a2754dd935,ea8e6e7a-fa47-4102-8488-b9afb5182473,b4d19c15-c27f-4089-8ff5-1c22c5adb632,STL87941905,2024-09-16,2024-09-16,settled,4944.69,78,Euroclear,2024-09-16,2024-09-16T13:27:00
bea2eed4-ac85-4dd1-8ecb-59a9ae415296,767fd7a6-c578-4f4f-97b9-cdddc68c57e9,f5d747a6-7965-4f9a-8b6b-70368cdc782d,STL96841005,2024-11-22,2024-11-22,settled,62804.56,656,DTC,2024-11-22,2024-11-22T08:01:00
5ba1a51b-fcb7-4800-bc96-47c73d28aacf,f45de786-a52f-431a-a2a8-59af1e4671f3,8fee5df0-9d45-4b84-8e72-9d756f89e1a1,STL21328270,2024-09-20,2024-09-20,settled,5777888.19,633,JSCC,2024-09-20,2024-09-20T17:14:00
de09f9de-9b22-4861-8599-0cbe6d8ccdf8,97025d1f-12a8-4626-8844-88cece7c49b5,4208ca1d-eaed-4d69-836b-583b1957a04f,STL33841976,2024-11-14,2024-11-14,settled,2591946.18,133939,DTC,2024-11-14,2024-11-14T10:10:00
eaf4aaa3-9e36-448b-8950-251e198d6a53,9d43a0f5-b4f2-44b9-a311-0fef6181dffa,dcafc45e-234b-4f6a-8919-8b8291dbeb1f,STL89441626,2024-08-16,2024-08-16,settled,317047.84,667,DTC,2024-08-16,2024-08-16T11:24:00
20b69ee0-a9cf-41bc-903c-872d26426b2c,434adc03-311d-485d-bb9d-b0b5608c1cbe,885e49cf-0c88-46a9-ba9e-5eafd1ac1033,STL12854500,2024-06-20,2024-06-20,settled,41457.47,673,Clearstream,2024-06-20,2024-06-20T16:09:00
57d8796f-60ee-4d2a-8bb1-a4e3e6f9a1ad,0ec61ee5-01ab-484f-93c9-207e6fd171b9,f7e53d6e-9e67-4731-987e-754daca93900,STL47713383,2024-01-05,2024-01-05,settled,167004.22,543,DTC,2024-01-05,2024-01-05T14:07:00
c12bc360-6baf-44e8-9535-063c75f9302d,c5a0f2ac-5330-4ca9-beed-fb6e8bc788fa,d75a5d26-af2c-4aa2-96de-a8be6ed03b7a,STL17367600,2024-05-01,2024-05-01,settled,21829.71,138,DTC,2024-05-01,2024-05-01T15:27:00
fb61aaa4-f029-4403-8822-2cb3ed51c597,9b2067d1-7484-4011-ae62-5f12adabc17e,2c619054-f7f6-47ff-a7bf-ecdb7114b6b4,STL80561155,2024-10-23,2024-10-23,settled,41127.19,444,DTC,2024-10-23,2024-10-23T13:00:00
6429d992-81dc-469f-ad58-de842ee75bf5,88adb310-99df-4af8-9d32-a1c6efc27fe8,316787f5-ecc0-473f-8c98-b422dc00acac,STL53696517,2024-11-11,,failed,25220.3,,DTC,,2024-11-11T11:29:00
67daf640-d8f6-458d-9ce2-1b6414b65294,621d289e-126a-40a7-84fe-86125e7381d0,1a55c1d0-f10e-45c9-9647-95097786dbc2,STL46423591,2024-11-01,,failed,99025.87,,DTC,,2024-11-01T14:05:00
c9acfef5-13be-46ad-9166-eb7a0860b04c,ead34886-a502-4808-b655-5f9f478434fd,d07b0a0e-b64e-42b0-b377-15031b6d1929,STL39921345,2024-02-07,2024-02-07,settled,100415.32,300,DTC,2024-02-07,2024-02-07T18:07:00
aa3bec24-c3ac-437d-965a-522d207b30b2,729f90b4-0b0c-43fc-8528-8c2df43f3a4b,bdc8e833-3a86-4580-8b7d-683659bfeda5,STL36605629,2024-07-11,,failed,130119577.38,,DTC,,2024-07-11T14:07:00
917f08ef-74f0-4028-a1d3-fdc8dbf24b08,e6403ebd-b4ed-43de-8666-d7b33cde827e,36d38e65-3532-47a1-9092-6497ce5fb3fb,STL92841619,2024-05-13,,failed,92163.59,,DTC,,2024-05-13T12:18:00
66a6826c-ca42-4f00-ba84-b4378cc9c629,c5337377-276c-4d72-94ff-478455746220,9f02dc85-de2d-44dc-992f-5ea61959a684,STL36850207,2024-05-08,2024-05-08,settled,101454.76,676,Euroclear,2024-05-08,2024-05-08T09:24:00
160059bf-f9b1-4f92-b521-2e02ebeb4228,5906f6cb-53ab-44f6-9dd6-64a537267a68,d54ca165-42d6-4d37-b279-dc0365abd3e8,STL36390882,2024-05-14,2024-05-14,settled,27857.5,277,Euroclear,2024-05-14,2024-05-14T15:11:00
73a8cb4b-153f-4dad-8806-2f3d81aa27cf,38c554b5-9c03-42de-a45e-f6fffec69dd1,49f4225e-629b-4b71-8fad-dffd6f61751e,STL58588461,2024-03-26,2024-03-26,settled,115189.36,417,DTC,2024-03-26,2024-03-26T15:26:00
3ca537a1-c421-4ce4-a300-a090635582aa,1b68e0ff-f2a7-46e7-ac83-9a8a4977f497,56b8e164-3f6b-4faf-9bb8-8d60256ed251,STL37974764,2024-02-19,2024-02-19,settled,692101.9,761,JSCC,2024-02-19,2024-02-19T12:38:00
8306ae27-93ec-494a-ab73-b207a3fb1a2f,573a1695-54db-43d0-bd2c-99a768698a9e,71202b70-1a10-47d7-a7c5-486856c4c435,STL93708333,2024-02-06,,failed,156907.14,,DTC,,2024-02-06T08:52:00
7274ee06-1980-48c6-b945-b449958c6490,8d67a96e-3d27-4d44-a970-d47407e371b5,870b59b2-a4f8-4305-bb8e-d4cf008f16b7,STL53995738,2024-04-12,2024-04-12,settled,2387.35,190,DTC,2024-04-12,2024-04-12T13:06:00
89a79b11-6167-4dba-a9b2-446f782dfb48,77e16526-26e3-4d6a-816f-41e4f13815c0,b38417ad-6008-4ad4-a792-4fbd603b9231,STL76359158,2024-04-10,2024-04-10,settled,49421.08,70,JSCC,2024-04-10,2024-04-10T17:39:00
